,ts_code,name,industry
2819,603682.SH,锦和商管,房产服务
2820,603683.SH,晶华新材,化工原料
2821,603685.SH,晨丰科技,电气设备
2822,603686.SH,福龙马,环境保护
2823,603687.SH,大胜达,广告包装
2824,603688.SH,石英股份,矿物制品
2825,603689.SH,皖天然气,供气供热
2826,603690.SH,至纯科技,半导体
2827,603693.SH,江苏新能,新型电力
2828,603696.SH,安记食品,食品
2829,603697.SH,有友食品,食品
2830,603698.SH,航天工程,专用机械
2831,603699.SH,纽威股份,机械基件
2832,603700.SH,宁水集团,电器仪表
2833,603701.SH,德宏股份,汽车配件
2834,603703.SH,盛洋科技,通信设备
2835,603706.SH,东方环宇,供气供热
2836,603707.SH,健友股份,生物制药
2837,603708.SH,家家悦,超市连锁
2838,603709.SH,中源家居,家居用品
2839,603711.SH,香飘飘,软饮料
2840,603712.SH,七一二,通信设备
2841,603713.SH,密尔克卫,仓储物流
2842,603716.SH,塞力医疗,医药商业
2843,603717.SH,天域生态,农业综合
2844,603718.SH,海利生物,农业综合
2845,603719.SH,良品铺子,食品
2846,603721.SH,中广天择,影视音像
2847,603722.SH,阿科力,化工原料
2848,603725.SH,天安新材,塑料
2849,603726.SH,朗迪集团,家用电器
2850,603727.SH,博迈科,石油开采
2851,603728.SH,鸣志电器,电气设备
2852,603729.SH,龙韵股份,广告包装
2853,603730.SH,岱美股份,汽车配件
2854,603733.SH,仙鹤股份,造纸
2855,603737.SH,三棵树,染料涂料
2856,603738.SH,泰晶科技,元器件
2857,603739.SH,蔚蓝生物,农业综合
2858,603755.SH,日辰股份,食品
2859,603757.SH,大元泵业,机械基件
2860,603758.SH,秦安股份,汽车配件
2861,603759.SH,海天股份,水务
2862,603766.SH,隆鑫通用,摩托车
2863,603767.SH,中马传动,汽车配件
2864,603768.SH,常青股份,汽车配件
2865,603773.SH,沃格光电,元器件
2866,603776.SH,永安行,公共交通
2867,603777.SH,来伊份,食品
2868,603778.SH,国晟科技,建筑工程
2869,603779.SH,威龙股份,红黄酒
2870,603786.SH,科博达,汽车配件
2871,603787.SH,新日股份,摩托车
2872,603788.SH,宁波高发,汽车配件
2873,603789.SH,星光农机,农用机械
2874,603790.SH,雅运股份,染料涂料
2875,603797.SH,联泰环保,环境保护
2876,603798.SH,康普顿,石油加工
2877,603799.SH,华友钴业,小金属
2878,603800.SH,道森股份,专用机械
2879,603801.SH,志邦家居,家居用品
2880,603803.SH,瑞斯康达,通信设备
2881,603806.SH,福斯特,塑料
2882,603808.SH,歌力思,服饰
2883,603809.SH,豪能股份,汽车配件
2884,603810.SH,丰山集团,农药化肥
2885,603811.SH,诚意药业,化学制药
2886,603813.SH,原尚股份,仓储物流
2887,603815.SH,交建股份,建筑工程
2888,603816.SH,顾家家居,家居用品
2889,603817.SH,海峡环保,环境保护
2890,603818.SH,曲美家居,家居用品
2891,603819.SH,神力股份,电气设备
2892,603822.SH,嘉澳环保,化工原料
2893,603823.SH,百合花,染料涂料
2894,603825.SH,华扬联众,互联网
2895,603826.SH,坤彩科技,染料涂料
2896,603828.SH,柯利达,装修装饰
2897,603829.SH,洛凯股份,电气设备
2898,603833.SH,欧派家居,家居用品
2899,603836.SH,海程邦达,仓储物流
2900,603838.SH,四通股份,家居用品
2901,603839.SH,安正时尚,服饰
2902,603843.SH,正平股份,建筑工程
2903,603848.SH,好太太,家居用品
2904,603855.SH,华荣股份,专用机械
2905,603856.SH,东宏股份,塑料
2906,603858.SH,步长制药,中成药
2907,603859.SH,能科科技,软件服务
2908,603860.SH,中公高科,建筑工程
2909,603861.SH,白云电器,电气设备
2910,603863.SH,松炀资源,造纸
2911,603866.SH,桃李面包,食品
2912,603867.SH,新化股份,化工原料
2913,603868.SH,飞科电器,家用电器
2914,603869.SH,新智认知,软件服务
2915,603871.SH,嘉友国际,仓储物流
2916,603876.SH,鼎胜新材,铝
2917,603877.SH,太平鸟,服饰
2918,603878.SH,武进不锈,钢加工
2919,603879.SH,永悦科技,化工原料
2920,603881.SH,数据港,软件服务
2921,603882.SH,金域医学,医疗保健
2922,603883.SH,老百姓,医药商业
2923,603885.SH,吉祥航空,空运
2924,603886.SH,元祖股份,食品
2925,603887.SH,城地香江,软件服务
2926,603888.SH,新华网,互联网
2927,603889.SH,新澳股份,纺织
2928,603890.SH,春秋电子,元器件
2929,603893.SH,瑞芯微,半导体
2930,603895.SH,天永智能,专用机械
2931,603896.SH,寿仙谷,中成药
2932,603897.SH,长城科技,电气设备
2933,603898.SH,好莱客,家居用品
2934,603899.SH,晨光股份,文教休闲
2935,603900.SH,莱绅通灵,服饰
2936,603901.SH,永创智能,专用机械
2937,603903.SH,中持股份,环境保护
2938,603906.SH,龙蟠科技,电气设备
2939,603908.SH,牧高笛,纺织
2940,603909.SH,建发合诚,建筑工程
2941,603912.SH,佳力图,专用机械
2942,603915.SH,国茂股份,机械基件
2943,603916.SH,苏博特,化工原料
2944,603917.SH,合力科技,汽车配件
2945,603918.SH,金桥信息,软件服务
2946,603919.SH,金徽酒,白酒
2947,603920.SH,世运电路,元器件
2948,603922.SH,金鸿顺,汽车配件
2949,603926.SH,铁流股份,汽车配件
2950,603927.SH,中科软,软件服务
2951,603928.SH,兴业股份,化工原料
2952,603929.SH,亚翔集成,装修装饰
2953,603931.SH,格林达,化工原料
2954,603933.SH,睿能科技,元器件
2955,603936.SH,博敏电子,元器件
2956,603937.SH,丽岛新材,铝
2957,603938.SH,三孚股份,化工原料
2958,603939.SH,益丰药房,医药商业
2959,603948.SH,建业股份,化工原料
2960,603949.SH,雪龙集团,汽车配件
2961,603950.SH,长源东谷,汽车配件
2962,603955.SH,大千生态,环境保护
2963,603956.SH,威派格,专用机械
2964,603958.SH,哈森股份,服饰
2965,603959.SH,百利科技,建筑工程
2966,603960.SH,克来机电,汽车配件
2967,603963.SH,大理药业,中成药
2968,603966.SH,法兰泰克,工程机械
2969,603967.SH,中创物流,仓储物流
2970,603968.SH,醋化股份,化工原料
2971,603969.SH,银龙股份,其他建材
2972,603970.SH,中农立华,农药化肥
2973,603976.SH,正川股份,医疗保健
2974,603977.SH,国泰集团,化工原料
2975,603978.SH,深圳新星,小金属
2976,603979.SH,金诚信,铜
2977,603980.SH,吉华集团,染料涂料
2978,603982.SH,泉峰汽车,汽车配件
2979,603983.SH,丸美股份,日用化工
2980,603985.SH,恒润股份,机械基件
2981,603986.SH,兆易创新,半导体
2982,603987.SH,康德莱,医疗保健
2983,603988.SH,中电电机,电气设备
2984,603989.SH,艾华集团,元器件
2985,603990.SH,麦迪科技,软件服务
2986,603991.SH,至正股份,塑料
2987,603992.SH,松霖科技,家居用品
2988,603993.SH,洛阳钼业,小金属
2989,603995.SH,甬金股份,特种钢
2990,603997.SH,继峰股份,汽车配件
2991,603998.SH,方盛制药,中成药
2992,603999.SH,读者传媒,出版业
2993,605001.SH,威奥股份,运输设备
2994,605003.SH,众望布艺,纺织
2995,605005.SH,合兴股份,汽车配件
2996,605006.SH,山东玻纤,玻璃
2997,605007.SH,五洲特纸,造纸
2998,605008.SH,长鸿高科,橡胶
2999,605009.SH,豪悦护理,造纸
3000,605011.SH,杭州热电,供气供热
3001,605016.SH,百龙创园,食品
3002,605018.SH,长华集团,汽车配件
3003,605020.SH,永和股份,化工原料
3004,605028.SH,世茂能源,供气供热
3005,605033.SH,美邦股份,农药化肥
3006,605050.SH,福然德,仓储物流
3007,605055.SH,迎丰股份,纺织
3008,605056.SH,咸亨国际,电器仪表
3009,605058.SH,澳弘电子,元器件
3010,605060.SH,联德股份,机械基件
3011,605066.SH,天正电气,电气设备
3012,605068.SH,明新旭腾,汽车配件
3013,605069.SH,正和生态,环境保护
3014,605077.SH,华康股份,食品
3015,605080.SH,浙江自然,纺织
3016,605081.SH,太和水,环境保护
3017,605086.SH,龙高股份,矿物制品
3018,605088.SH,冠盛股份,汽车配件
3019,605089.SH,味知香,食品
3020,605090.SH,九丰能源,供气供热
3021,605098.SH,行动教育,文教休闲
3022,605099.SH,共创草坪,文教休闲
3023,605100.SH,华丰股份,机械基件
3024,605108.SH,同庆楼,酒店餐饮
3025,605111.SH,新洁能,半导体
3026,605116.SH,奥锐特,化学制药
3027,605117.SH,德业股份,电气设备
3028,605118.SH,力鼎光电,元器件
3029,605122.SH,四方新材,水泥
3030,605123.SH,派克新材,航空
3031,605128.SH,上海沿浦,汽车配件
3032,605133.SH,嵘泰股份,汽车配件
3033,605136.SH,丽人丽妆,其他商业
3034,605138.SH,盛泰集团,服饰
3035,605151.SH,西上海,汽车配件
3036,605155.SH,西大门,家居用品
3037,605158.SH,华达新材,钢加工
3038,605162.SH,新中港,供气供热
3039,605166.SH,聚合顺,化纤
3040,605167.SH,利柏特,建筑工程
3041,605168.SH,三人行,互联网
3042,605169.SH,洪通燃气,供气供热
3043,605177.SH,东亚药业,化学制药
3044,605178.SH,时空科技,装修装饰
3045,605179.SH,一鸣食品,乳制品
3046,605180.SH,华生科技,纺织
3047,605183.SH,确成股份,化工原料
3048,605186.SH,健麾信息,专用机械
3049,605188.SH,国光连锁,超市连锁
3050,605189.SH,富春染织,纺织
3051,605196.SH,华通线缆,电气设备
3052,605198.SH,安德利,软饮料
3053,605199.SH,葫芦娃,中成药
3054,605208.SH,永茂泰,铝
3055,605218.SH,伟时电子,元器件
3056,605222.SH,起帆电缆,电气设备
3057,605228.SH,神通科技,汽车配件
3058,605255.SH,天普股份,汽车配件
3059,605258.SH,协和电子,元器件
3060,605259.SH,绿田机械,农用机械
3061,605266.SH,健之佳,医药商业
3062,605268.SH,王力安防,家居用品
3063,605277.SH,新亚电子,元器件
3064,605286.SH,同力日升,运输设备
3065,605287.SH,德才股份,装修装饰
3066,605288.SH,凯迪股份,电气设备
3067,605289.SH,罗曼股份,建筑工程
3068,605296.SH,神农集团,农业综合
3069,605298.SH,必得科技,运输设备
3070,605299.SH,舒华体育,文教休闲
3071,605300.SH,佳禾食品,乳制品
3072,605303.SH,园林股份,建筑工程
3073,605305.SH,中际联合,专用机械
3074,605318.SH,法狮龙,其他建材
3075,605319.SH,无锡振华,汽车配件
3076,605333.SH,沪光股份,汽车配件
3077,605336.SH,帅丰电器,家用电器
3078,605337.SH,李子园,乳制品
3079,605338.SH,巴比食品,食品
3080,605339.SH,南侨食品,食品
3081,605358.SH,立昂微,半导体
3082,605365.SH,立达信,家用电器
3083,605366.SH,宏柏新材,化工原料
3084,605368.SH,蓝天燃气,供气供热
3085,605369.SH,拱东医疗,医疗保健
3086,605376.SH,博迁新材,小金属
3087,605377.SH,华旺科技,造纸
3088,605378.SH,野马电池,电气设备
3089,605388.SH,均瑶健康,乳制品
3090,605389.SH,长龄液压,机械基件
3091,605398.SH,新炬网络,软件服务
3092,605399.SH,晨光新材,化工原料
3093,605488.SH,福莱新材,塑料
3094,605499.SH,东鹏饮料,软饮料
3095,605500.SH,森林包装,造纸
3096,605507.SH,国邦医药,化学制药
3097,605555.SH,德昌股份,家用电器
3098,605566.SH,福莱蒽特,染料涂料
3099,605567.SH,春雪食品,食品
3100,605577.SH,龙版传媒,出版业
3101,605580.SH,恒盛能源,供气供热
3102,605588.SH,冠石科技,元器件
3103,605589.SH,圣泉集团,化工原料
3104,605598.SH,上海港湾,建筑工程
3105,605599.SH,菜百股份,服饰
